"Coord1","Coord2","Cost","Length"
"-187502.38461543934-2252676.3541633515","-185122.38461543934-2241696.3541633515","11234.98108587638","11234.98108587638"
"418207.6153845603-1048536.3541633543","419397.6153845603-1070496.354163354","21992.219078573897","21992.219078573897"
"-383852.3846154392-1252276.3541633538","-318402.3846154392-1578016.354163353","332250.28231741133","332250.28231741133"
"137367.61538456054-985096.3541633543","219477.61538456043-972896.3541633543","83011.39741023506","83011.39741023506"
"238517.61538456043-1127836.354163354","249227.61538456043-1141256.354163354","17169.755385560973","17169.755385560973"
"453907.6153845603-1142476.354163354","506267.6153845603-1171756.354163354","59990.7326176302","59990.7326176302"
"-173222.38461543934-2095296.354163352","-168462.38461543934-2092856.354163352","5348.943820979988","5348.943820979988"
"-341012.3846154392-2173376.354163352","-329112.3846154392-2223396.354163352","51416.05196823264","51416.05196823264"
"-83972.38461543934-1820796.3541633526","-45892.384615439456-1815916.3541633526","38391.41570716025","38391.41570716025"
"393217.6153845603-637396.3541633552","396787.6153845603-628856.3541633552","9256.160110974744","9256.160110974744"
"-293412.3846154393-864316.3541633545","-248192.38461543928-885056.3541633545","49749.331653802146","49749.331653802146"
"-207732.38461543934-2073336.354163352","-191072.38461543934-2058696.354163352","22178.4850699952","22178.4850699952"
"-383852.3846154392-1252276.3541633538","-366002.3846154392-1257156.3541633538","18505.050661913898","18505.050661913898"
"220667.61538456043-1079036.354163354","244467.61538456043-1091236.354163354","26744.71910489994","26744.71910489994"
"783537.6153845601-1207136.3541633538","797817.6153845601-1220556.3541633538","19596.295568295554","19596.295568295554"
"-285082.3846154393-2031856.3541633522","-266042.3846154393-2015996.3541633522","24780.258271454717","24780.258271454717"
"578857.6153845603-1188836.3541633538","616937.6153845603-1194936.3541633538","38565.48197546609","38565.48197546609"
"350377.6153845603-1076596.354163354","358707.6153845603-1081476.354163354","9654.185620755383","9654.185620755383"
"946567.6153845601-1320596.3541633536","954897.6153845601-1323036.3541633536","8680.005760366752","8680.005760366752"
"82627.61538456054-1080256.354163354","86197.61538456054-1060736.354163354","19843.77232282209","19843.77232282209"
"292067.6153845603-936296.3541633545","328957.6153845603-936296.3541633545","36890.0","36890.0"
"143317.61538456054-1730516.3541633529","283737.6153845604-1740276.3541633529","140758.77947751596","140758.77947751596"
"372987.6153845603-1072936.354163354","377747.6153845603-1085136.354163354","13095.709220962413","13095.709220962413"
"415827.6153845603-981436.3541633543","447957.6153845603-983876.3541633543","32222.515420122","32222.515420122"
"785917.6153845601-1215676.3541633538","794247.6153845601-1155896.354163354","60357.578645932874","60357.578645932874"
"-182742.38461543934-2131896.354163352","-123242.38461543934-2141656.354163352","60295.17061921294","60295.17061921294"
"547917.6153845603-1004616.3541633543","553867.6153845603-1004616.3541633543","5950.0","5950.0"
"-593292.3846154391-2002576.3541633522","-586152.3846154391-2022096.3541633522","20784.850252046563","20784.850252046563"
"79057.61538456054-892376.3541633545","85007.61538456054-931416.3541633545","39490.81032341575","39490.81032341575"
"170687.61538456043-957036.3541633543","190917.61538456043-944836.3541633545","23623.989925497222","23623.989925497222"
"415827.6153845603-1171756.354163354","537207.6153845603-1308396.3541633536","182766.5013069952","182766.5013069952"
"-565922.3846154391-1164436.354163354","-549262.3846154391-1163216.354163354","16704.610142113463","16704.610142113463"
"937047.6153845601-1501156.3541633533","965607.6153845601-1484076.3541633533","33277.620107213195","33277.620107213195"
"783537.6153845601-1207136.3541633538","784727.6153845601-1186396.3541633538","20774.11129266424","20774.11129266424"
"292067.6153845603-936296.3541633545","333717.6153845603-907016.3541633545","50912.08991978232","50912.08991978232"
"190917.61538456043-1099776.354163354","194487.61538456043-1105876.354163354","7067.878040826681","7067.878040826681"
"417017.6153845603-975336.3541633543","434867.6153845603-996076.3541633543","27363.66386286749","27363.66386286749"
"-652792.384615439-2205096.354163352","-651602.384615439-2191676.354163352","13472.657495832067","13472.657495832067"
"49307.615384560544-886276.3541633545","60017.615384560544-885056.3541633545","10779.262497963393","10779.262497963393"
"372987.6153845603-1080256.354163354","389647.6153845603-1087576.354163354","18197.19758644171","18197.19758644171"
"137367.61538456054-985096.3541633543","156407.61538456043-1008276.3541633543","29997.23320574742","29997.23320574742"
"577667.6153845603-1185176.3541633538","614557.6153845603-1176636.3541633538","37865.600483816444","37865.600483816444"
"553867.6153845603-1004616.3541633543","782347.6153845601-1364516.3541633536","426299.3319253496","426299.3319253496"
"85007.61538456054-886276.3541633545","134987.61538456054-915556.3541633545","57925.1137245323","57925.1137245323"
"528877.6153845603-1182736.3541633538","544347.6153845603-1174196.3541633538","17670.667785910075","17670.667785910075"
"940617.6153845601-1360856.3541633536","948947.6153845601-1371836.3541633536","13782.209547093673","13782.209547093673"
"-260092.38461543928-2031856.3541633522","-255332.38461543928-2026976.3541633522","6817.037479726806","6817.037479726806"
"832327.6153845601-1535316.354163353","844227.6153845601-1515796.354163353","22861.329795092846","22861.329795092846"
"403927.6153845603-1243736.3541633538","409877.6153845603-1241296.3541633538","6430.870858600723","6430.870858600723"
"-79212.38461543934-1812256.3541633526","-36372.384615439456-1822016.3541633526","43937.71955848403","43937.71955848403"
"577667.6153845603-1185176.3541633538","620507.6153845603-1190056.3541633538","43117.04999185357","43117.04999185357"
"236137.61538456043-1098556.354163354","244467.61538456043-1086356.354163354","14772.572558630403","14772.572558630403"
"545537.6153845603-1152236.354163354","553867.6153845603-1144916.354163354","11089.2425349976","11089.2425349976"
"-521892.3846154391-1917176.3541633524","-514752.3846154391-1911076.3541633524","9390.931796153138","9390.931796153138"
"220667.61538456043-1079036.354163354","238517.61538456043-1079036.354163354","17850.0","17850.0"
"436057.6153845603-1007056.3541633543","481277.6153845603-982656.3541633543","51382.95826438956","51382.95826438956"
"550297.6153845603-1210796.3541633538","559817.6153845603-1209576.3541633538","9597.853926790092","9597.853926790092"
"533637.6153845603-1108316.354163354","537207.6153845603-1099776.354163354","9256.160110974744","9256.160110974744"
"-125622.38461543934-941176.3541633545","68347.61538456054-974116.3541633543","196747.05715715277","196747.05715715277"
"515787.6153845603-1203476.3541633538","546727.6153845603-1294976.3541633536","96589.5108176864","96589.5108176864"
"585997.6153845603-1085136.354163354","668107.6153845601-1179076.3541633538","124766.88543038942","124766.88543038942"
"-634942.3846154391-975336.3541633543","-632562.3846154391-993636.3541633543","18454.116072031193","18454.116072031193"
"533637.6153845603-1108316.354163354","539587.6153845603-1097336.354163354","12488.510719857672","12488.510719857672"
"1000117.6153845601-1318156.3541633536","1001307.6153845601-1315716.3541633536","2714.7191383272047","2714.7191383272047"
"456287.6153845603-1155896.354163354","468187.6153845603-1164436.354163354","14647.238647608634","14647.238647608634"
"-189882.38461543934-2235596.3541633515","-187502.38461543934-2252676.3541633515","17245.022470266602","17245.022470266602"
"551487.6153845603-893596.3541633545","562197.6153845603-902136.3541633545","13698.018104820858","13698.018104820858"
"534827.6153845603-1104656.354163354","563387.6153845603-1103436.354163354","28586.045546734862","28586.045546734862"
"-393372.3846154392-1254716.3541633538","-333872.3846154392-1582896.354163353","333530.15216019005","333530.15216019005"
"245657.61538456043-1133936.354163354","249227.61538456043-1141256.354163354","8144.157414981613","8144.157414981613"
"336097.6153845603-1081476.354163354","342047.6153845603-1076596.354163354","7695.251782755389","7695.251782755389"
"339667.6153845603-1077816.354163354","342047.6153845603-1076596.354163354","2674.471910489994","2674.471910489994"
"409877.6153845603-1241296.3541633538","422967.6153845603-1286436.3541633538","46999.65638172262","46999.65638172262"
"-251762.38461543928-874076.3541633545","-249382.38461543928-896036.3541633545","22088.594341876986","22088.594341876986"
"442007.6153845603-1081476.354163354","442007.6153845603-1082696.354163354","1220.0","1220.0"
"411067.6153845603-1176636.3541633538","411067.6153845603-1177856.3541633538","1220.0","1220.0"
"-83972.38461543934-1820796.3541633526","-82782.38461543934-1817136.3541633526","3848.5971470134414","3848.5971470134414"
"536017.6153845603-1214456.3541633538","574097.6153845603-1230316.3541633538","41250.769689788816","41250.769689788816"
"-589722.3846154391-2026976.3541633522","-587342.3846154391-2024536.3541633522","3408.518739863403","3408.518739863403"
"462237.6153845603-1088796.354163354","466997.6153845603-1082696.354163354","7737.415589200311","7737.415589200311"
"183777.61538456043-1185176.3541633538","204007.61538456043-1198596.3541633538","24276.517460294835","24276.517460294835"
"458667.6153845603-1133936.354163354","468187.6153845603-1164436.354163354","31951.219069074657","31951.219069074657"
"52877.615384560544-1074156.354163354","83817.61538456054-1079036.354163354","31322.483937261426","31322.483937261426"
"-53032.38461543934-1803716.3541633526","-53032.38461543934-1804936.3541633526","1220.0","1220.0"
"215907.61538456043-1180296.3541633538","220667.61538456043-1175416.3541633538","6817.037479726806","6817.037479726806"
"-333872.3846154392-2218516.354163352","-317212.3846154392-2231936.3541633515","21392.80252795289","21392.80252795289"
"898967.6153845601-1519456.354163353","937047.6153845601-1517016.354163353","38158.092195496356","38158.092195496356"
"134987.61538456054-989976.3541633543","158787.61538456043-1007056.3541633543","29294.477295217173","29294.477295217173"
"400357.6153845603-1249836.3541633538","443197.6153845603-1265696.3541633538","45681.56302054473","45681.56302054473"
"570527.6153845603-902136.3541633545","613367.6153845603-766716.3541633547","142034.65070186194","142034.65070186194"
"144507.61538456054-1703676.3541633529","218287.61538456043-1686596.3541633529","75731.20096763277","75731.20096763277"
"73107.61538456054-1050976.3541633543","87387.61538456054-1071716.354163354","25180.66718734812","25180.66718734812"
"119517.61538456054-937516.3541633545","133797.61538456054-926536.3541633545","18013.295090016152","18013.295090016152"
"950137.6153845601-1508476.3541633533","998927.6153845601-1540196.354163353","58194.694775382966","58194.694775382966"
"362277.6153845603-1155896.354163354","364657.6153845603-1154676.354163354","2674.471910489994","2674.471910489994"
"-313642.3846154392-2024536.3541633522","-270802.3846154393-2009896.3541633522","45272.45520181112","45272.45520181112"
"552677.6153845603-1043656.3541633543","658587.6153845603-1159556.354163354","157002.35061934564","157002.35061934564"
"893017.6153845601-1536536.354163353","906107.6153845601-1538976.354163353","13315.468448387386","13315.468448387386"
"616937.6153845603-1194936.3541633538","619317.6153845603-1192496.3541633538","3408.518739863403","3408.518739863403"
"474137.6153845603-776476.3541633547","482467.6153845603-763056.3541633547","15795.103671707888","15795.103671707888"
"833517.6153845601-1542636.354163353","834707.6153845601-1545076.354163353","2714.7191383272047","2714.7191383272047"
"434867.6153845603-1010716.3541633543","481277.6153845603-982656.3541633543","54233.30803113526","54233.30803113526"
"-107772.38461543934-866756.3541633545","-50652.384615439456-930196.3541633545","85365.84797212516","85365.84797212516"
"372987.6153845603-1072936.354163354","397977.6153845603-1071716.354163354","25019.762189117624","25019.762189117624"
"372987.6153845603-1072936.354163354","396787.6153845603-1082696.354163354","25723.483434402893","25723.483434402893"
"-550452.3846154391-2327096.3541633515","-532602.3846154391-2325876.3541633515","17891.643300714444","17891.643300714444"
"-236292.38461543934-874076.3541633545","-211302.38461543934-855776.3541633545","30974.022987012842","30974.022987012842"
"-350532.3846154392-2189236.354163352","-338632.3846154392-2173376.354163352","19828.000403469836","19828.000403469836"
"219477.61538456043-1081476.354163354","238517.61538456043-1079036.354163354","19195.707853580185","19195.707853580185"
"75487.61538456054-903356.3541633545","131417.61538456054-930196.3541633545","62036.68672648467","62036.68672648467"
"-349342.3846154392-2178256.354163352","-279132.3846154393-2225836.3541633515","84813.32737253","84813.32737253"
