"Coord1","Coord2","Cost","Length"
"-83132.38461543934-1826656.3541633524","-79132.38461543934-1811656.3541633526","15524.174696259799","15524.174696259799"
"535867.6153845603-1215656.3541633538","570867.6153845603-1212656.3541633538","35128.33614050059","35128.33614050059"
"786867.6153845601-1177656.3541633538","804867.6153845601-1154656.354163354","29206.163733020283","29206.163733020283"
"489867.6153845603-1037656.3541633543","490867.6153845603-1035656.3541633543","2236.06797749979","2236.06797749979"
"-122132.38461543934-956656.3541633543","56867.615384560544-963656.3541633543","179136.81921927707","179136.81921927707"
"143867.61538456054-844656.3541633545","277867.6153845604-904656.3541633545","146819.61721786353","146819.61721786353"
"298867.6153845603-941656.3541633543","333867.6153845603-907656.3541633545","48795.491595023246","48795.491595023246"
"-528132.3846154391-1917656.3541633524","-515132.3846154391-1911656.3541633524","14317.821063276353","14317.821063276353"
"422867.6153845603-705656.3541633547","432867.6153845603-735656.3541633547","31622.776601683792","31622.776601683792"
"529867.6153845603-1145656.354163354","551867.6153845603-1148656.354163354","22203.603311174516","22203.603311174516"
"223867.61538456043-1208656.3541633538","225867.61538456043-1214656.3541633538","6324.555320336759","6324.555320336759"
"766867.6153845601-2609656.354163351","787867.6153845601-2609656.354163351","21000.0","21000.0"
"325867.6153845603-603656.3541633552","388867.6153845603-637656.3541633552","71589.10531638177","71589.10531638177"
"484867.6153845603-770656.3541633547","484867.6153845603-772656.3541633547","2000.0","2000.0"
"961867.6153845601-2524656.354163351","969867.6153845601-2507656.354163351","18788.294228055936","18788.294228055936"
"782867.6153845601-1364656.3541633536","797867.6153845601-1330656.3541633536","37161.80835212409","37161.80835212409"
"-83132.38461543934-1816656.3541633526","-46132.38461543934-1815656.3541633526","37013.51104664349","37013.51104664349"
"401867.6153845603-1111656.354163354","423867.6153845603-1113656.354163354","22090.72203437452","22090.72203437452"
"324867.6153845603-1024656.3541633543","324867.6153845603-1030656.3541633543","6000.0","6000.0"
"222867.61538456043-918656.3541633545","275867.6153845604-908656.3541633545","53935.146240647206","53935.146240647206"
"187867.61538456043-945656.3541633543","212867.61538456043-945656.3541633543","25000.0","25000.0"
"340867.6153845603-1078656.354163354","357867.6153845603-1095656.354163354","24041.630560342615","24041.630560342615"
"790867.6153845601-1162656.354163354","797867.6153845601-1152656.354163354","12206.555615733703","12206.555615733703"
"210867.61538456043-1131656.354163354","249867.61538456043-1142656.354163354","40521.59917870962","40521.59917870962"
"-479132.38461543916-2361656.3541633515","-470132.38461543916-2371656.3541633515","13453.62404707371","13453.62404707371"
"529867.6153845603-1190656.3541633538","549867.6153845603-1191656.3541633538","20024.984394500785","20024.984394500785"
"-176132.38461543934-2126656.354163352","-113132.38461543934-2176656.354163352","80430.09387039157","80430.09387039157"
"830867.6153845601-1861656.3541633524","835867.6153845601-1850656.3541633524","12083.045973594571","12083.045973594571"
"552867.6153845603-1043656.3541633543","582867.6153845603-1081656.354163354","48414.87374764064","48414.87374764064"
"63867.615384560544-867656.3541633545","64867.615384560544-880656.3541633545","13038.404810405298","13038.404810405298"
"211867.61538456043-1130656.354163354","238867.61538456043-1127656.354163354","27166.15541441225","27166.15541441225"
"417867.6153845603-1107656.354163354","418867.6153845603-1108656.354163354","1414.213562373095","1414.213562373095"
"553867.6153845603-1004656.3541633543","583867.6153845603-1082656.354163354","83570.3296631045","83570.3296631045"
"-207132.38461543934-2082656.354163352","-191132.38461543934-2058656.354163352","28844.410203711916","28844.410203711916"
"948867.6153845601-1371656.3541633536","955867.6153845601-1349656.3541633536","23086.79276123039","23086.79276123039"
"-490132.38461543916-2335656.3541633515","-471132.38461543916-2349656.3541633515","23600.847442411894","23600.847442411894"
"396867.6153845603-1177656.3541633538","396867.6153845603-1183656.3541633538","6000.0","6000.0"
"530867.6153845603-1146656.354163354","541867.6153845603-1151656.354163354","12083.045973594571","12083.045973594571"
"-277132.3846154393-902656.3541633545","-248132.38461543928-887656.3541633545","32649.655434629014","32649.655434629014"
"213867.61538456043-1145656.354163354","228867.61538456043-1150656.354163354","15811.388300841896","15811.388300841896"
"-208132.38461543934-2075656.354163352","-176132.38461543934-2095656.354163352","37735.92452822642","37735.92452822642"
"544867.6153845603-1023656.3541633543","664867.6153845603-1172656.3541633538","191313.87822110517","191313.87822110517"
"233867.61538456043-1175656.3541633538","247867.61538456043-1270656.3541633538","96026.0381354974","96026.0381354974"
"-330132.3846154392-2175656.354163352","-317132.3846154392-2231656.3541633515","57489.12940721879","57489.12940721879"
"788867.6153845601-1774656.3541633526","820867.6153845601-1821656.3541633526","56859.475903317994","56859.475903317994"
"233867.61538456043-1175656.3541633538","302867.6153845603-1213656.3541633538","78771.82237323181","78771.82237323181"
"534867.6153845603-1118656.354163354","538867.6153845603-1123656.354163354","6403.1242374328485","6403.1242374328485"
"242867.61538456043-977656.3541633543","257867.61538456043-994656.3541633543","22671.56809750927","22671.56809750927"
"415867.6153845603-1106656.354163354","418867.6153845603-1108656.354163354","3605.5512754639894","3605.5512754639894"
"52867.615384560544-1073656.354163354","72867.61538456054-1050656.3541633543","30479.501308256164","30479.501308256164"
"790867.6153845601-1162656.354163354","798867.6153845601-1218656.3541633538","56568.54249492357","56568.54249492357"
"552867.6153845603-1043656.3541633543","658867.6153845603-1160656.354163354","157876.53403846928","157876.53403846928"
"541867.6153845603-1095656.354163354","547867.6153845603-1124656.354163354","29614.185789921696","29614.185789921696"
"347867.6153845603-1017656.3541633543","350867.6153845603-1030656.3541633543","13341.664064126333","13341.664064126333"
"511867.6153845603-1031656.3541633543","516867.6153845603-1048656.3541633543","17720.045146669352","17720.045146669352"
"-29132.384615439456-938656.3541633545","70867.61538456054-978656.3541633543","107703.29614268999","107703.29614268999"
"-659132.384615439-2186656.354163352","-659132.384615439-2211656.354163352","25000.0","25000.0"
"458867.6153845603-1133656.354163354","491867.6153845603-1146656.354163354","35468.2957019364","35468.2957019364"
"219867.61538456043-1090656.354163354","240867.61538456043-1089656.354163354","21023.796041628637","21023.796041628637"
"949867.6153845601-1513656.354163353","953867.6153845601-1504656.3541633533","9848.857801795892","9848.857801795892"
"570867.6153845603-1673656.3541633529","574867.6153845603-1656656.3541633529","17464.249196572982","17464.249196572982"
"-349132.3846154392-1699656.3541633529","-341132.3846154392-1704656.3541633529","9433.981132056604","9433.981132056604"
"158867.61538456054-1006656.3541633543","217867.61538456043-954656.3541633543","78644.77096412696","78644.77096412696"
"782867.6153845601-1200656.3541633538","794867.6153845601-1222656.3541633538","25059.928172283337","25059.928172283337"
"86867.61538456054-1075656.354163354","87867.61538456054-1066656.354163354","9055.385138137417","9055.385138137417"
"-207132.38461543934-2082656.354163352","-206132.38461543934-2065656.354163352","17029.386365926403","17029.386365926403"
"411867.6153845603-1068656.354163354","412867.6153845603-1049656.3541633543","19026.297590440216","19026.297590440216"
"-261132.38461543928-2033656.3541633522","-213132.38461543934-2040656.3541633522","48507.731342539555","48507.731342539555"
"-10132.384615439456-1856656.3541633524","66867.61538456054-1802656.3541633526","94047.86015641173","94047.86015641173"
"225867.61538456043-1210656.3541633538","225867.61538456043-1214656.3541633538","4000.0","4000.0"
"178867.61538456043-1117656.354163354","193867.61538456043-1112656.354163354","15811.388300841896","15811.388300841896"
"489867.6153845603-1037656.3541633543","496867.6153845603-1029656.3541633543","10630.145812734649","10630.145812734649"
"-52132.38461543934-1802656.3541633526","-50132.38461543934-1810656.3541633526","8246.211251235321","8246.211251235321"
"75867.61538456054-902656.3541633545","122867.61538456054-936656.3541633545","58008.6200490927","58008.6200490927"
"264867.6153845604-921656.3541633545","277867.6153845604-904656.3541633545","21400.934559032696","21400.934559032696"
"536867.6153845603-1099656.354163354","562867.6153845603-1102656.354163354","26172.5046566048","26172.5046566048"
"514867.6153845603-1202656.3541633538","518867.6153845603-1223656.3541633538","21377.55832643195","21377.55832643195"
"602867.6153845603-961656.3541633543","664867.6153845603-1026656.3541633543","89827.6126811795","89827.6126811795"
"889867.6153845601-1530656.354163353","906867.6153845601-1538656.354163353","18788.294228055936","18788.294228055936"
"60867.615384560544-1050656.3541633543","86867.61538456054-1075656.354163354","36069.377593742705","36069.377593742705"
"59867.615384560544-884656.3541633545","60867.615384560544-864656.3541633545","20024.984394500785","20024.984394500785"
"483867.6153845603-1307656.3541633536","548867.6153845603-1287656.3541633536","68007.35254367722","68007.35254367722"
"791867.6153845601-1160656.354163354","794867.6153845601-1222656.3541633538","62072.53821135375","62072.53821135375"
"238867.61538456043-980656.3541633543","244867.61538456043-977656.3541633543","6708.203932499369","6708.203932499369"
"-498132.38461543916-2340656.3541633515","-479132.38461543916-2359656.3541633515","26870.057685088806","26870.057685088806"
"239867.61538456043-925656.3541633545","274867.6153845604-910656.3541633545","38078.86552931954","38078.86552931954"
"-174132.38461543934-2230656.3541633515","-146132.38461543934-2223656.3541633515","28861.739379323622","28861.739379323622"
"336867.6153845603-1081656.354163354","347867.6153845603-1098656.354163354","20248.456731316586","20248.456731316586"
"415867.6153845603-1106656.354163354","419867.6153845603-1123656.354163354","17464.249196572982","17464.249196572982"
"-346132.3846154392-2346656.3541633515","-326132.3846154392-2324656.3541633515","29732.137494637012","29732.137494637012"
"313867.6153845603-942656.3541633543","335867.6153845603-929656.3541633545","25553.864678361155","25553.864678361155"
"579867.6153845603-1178656.3541633538","602867.6153845603-1197656.3541633538","29832.867780352597","29832.867780352597"
"413867.6153845603-1172656.3541633538","497867.6153845603-1180656.3541633538","84380.09243891595","84380.09243891595"
"242867.61538456043-977656.3541633543","253867.61538456043-987656.3541633543","14866.068747318506","14866.068747318506"
"-132.38461543945596-681656.3541633547","12867.615384560544-691656.3541633547","16401.219466856724","16401.219466856724"
"-258132.38461543928-2269656.3541633515","-191132.38461543934-2234656.3541633515","75591.00475585698","75591.00475585698"
"184867.61538456043-1206656.3541633538","197867.61538456043-1206656.3541633538","13000.0","13000.0"
"213867.61538456043-1145656.354163354","249867.61538456043-1144656.354163354","36013.886210738216","36013.886210738216"
"-255132.38461543928-2049656.3541633522","-232132.38461543934-2028656.3541633522","31144.82300479483","31144.82300479483"
"71867.61538456054-2417656.3541633515","73867.61538456054-2419656.3541633515","2828.42712474619","2828.42712474619"
"-83132.38461543934-900656.3541633545","-43132.384615439456-930656.3541633545","49999.999999999905","49999.999999999905"
"761867.6153845601-2627656.354163351","766867.6153845601-2609656.354163351","18681.541692269406","18681.541692269406"
"431867.6153845603-1068656.354163354","437867.6153845603-1059656.354163354","10816.653826391968","10816.653826391968"
"540867.6153845603-879656.3541633545","561867.6153845603-901656.3541633545","30413.8126514911","30413.8126514911"
"-665132.384615439-2186656.354163352","-650132.384615439-2199656.354163352","19849.433241279206","19849.433241279206"
"257867.61538456043-861656.3541633545","260867.61538456043-924656.3541633545","63071.38812488592","63071.38812488592"
"490867.6153845603-1035656.3541633543","490867.6153845603-1045656.3541633543","10000.0","10000.0"
"435867.6153845603-1006656.3541633543","493867.6153845603-1002656.3541633543","58137.76741499453","58137.76741499453"
"991867.6153845601-1470656.3541633533","1000867.6153845601-1439656.3541633533","32280.024783137946","32280.024783137946"
"226867.61538456043-2465656.3541633515","259867.61538456043-2476656.3541633515","34785.05426185217","34785.05426185217"
"533867.6153845603-1107656.354163354","562867.6153845603-1120656.354163354","31780.49716414141","31780.49716414141"
